text,label
"Subject: see to this proposal  hello !  compliments  i have been searching for a person whom we can jointly invest , trust in and  also solicit an honorable partnership with .  i want to confirm that your contact information was got from a web email  directory . i represent a client who is interested in investing in your  country in areas related to agriculture or any business of your choice , to  initiate a proper and structured relationship . please let me know what your  response will be to an offer to receive investment funds in cash if ;  1 . the said fund amounts to us $ 8 , 500 , 000 ( eight million , five hundred  thousand us dollars ) .  2 . the said fund is in cash and needs to be transferred in the same state ,  due to some covert reasons .  3 . the fund could be invested through your agency in the purchase of  facility and assets for investment purposes within your country , in  collaboration with the agency of the current brokers .  4 . this transaction will result in you being paid a commission of 10 % off  the investment capital .  5 . the fund owners desire absolute confidentiality and professionalism  in the handling of this matter , due to risks of seizure of the fund and  litigation if personalities are revealed .  the fund owners have interest to invest in any of the following industries ,  depending on which is most transparent , low risk , and average profit  yielding : power generation , telecommunication and software development , film  production , hardware manufacturing and export , medicine , construction or  real - estate development .  based upon the information provided above , i would like to know if you  shall be able to assist in the nature of managing the investment fund . you  must note that the fund can only be transferred in cash , therefore if you  are in acceptance to participate with us in the investment of the fund , you  shall also need to participate with us in the transfer of the fund in cash  in the manner of receiving the fund in cash and depositing it in a trusted  account opened in favour of the investment to be established .  and this account would serve as the base or operating account for the  investment . i am obliged to believe that you would be able to understand the  information above , and should you need further information , please do not  hesitate to ask .  kindly confirm receipt of this email by sending all correspondence to :  quazihossain 44 @ netscape . net  sincerely ,  quazi hossain ( esq )",1
Subject: a new era of online medical care .  now you can have sex when you want again and again !  whenever you have an efficient government you have a dictatorship .  i sing all kinds .  to follow by faith alone is to follow blindly .,1
"Subject: hardcore sex & orgies ! ! !  hot girls fucking hard ! ! !  click here to see  click here to see  click here to see  * over 150 , 000 xxx pictures  * 125 , 000 + sex videos  * 100 ' s of livecams & shows  * erotic stories & adult chat rooms  * new content added every  day !  click here to enter  click here to see  click here to see  click here to see  this newsletter is not unsolicited . the email address has been subscribed to our mailing list . if you would like to stop receiving this newsletter , just click here to unsubscribe and we ' ll block your email address immediately . ",1
"Subject: winning one of our chopard and feel the triumph on your wrist .  these beauties have thesame fea - tures and logos as their originals . you will  flnd all the best - selling points on our goods .  select either battery / quartz or the one with automatic movement .  http : / / 714 i . ymw . essenceandcore . com / i 5 h /  - - - - - original message - - - - -  from : alfonso @ afdt . com [ mailto : jefferson @ hk . com ]  sent : thursday , march 4 , 2005 4 : 07 pm  to : moshe ; shannon @ rsrg . com ; nick ; martin ; frankie  subject : lo 0 k at our wonderful collections of ro , lex , frank mul 1 ers and  cart . iers .  you can ' t flnd any reason to reject these beauties . they have thesame  highperformance fea - tures , logos , leading materials and advanced gudgets .  promising to be with them the whole of the following morning , therefore ,  professor of botany presented himself , one who could explain his  walking along any path , or leaning against any gate , was ready",1
Subject: hi  how to save on your medlcatlons over primarily 70 % .  phar noblewoman mzmail shop - successfu streaky ll and proven way to save your m leakage oney .  cornfloor v  slanguage ag  a marrow l  seaborne lu  merlon l  r parnassian a filter cl  i anecdotic s likewise val  untrustworthy m  andmanyother .  * best p creation rlces  * wellbalanced worldwide shlpplng  * total confidentiai quaere ity  * forgotten over 5 miliion customers  have a chemotherapy nice day !,1
"Subject: teach and grow rich  do you want to teach and grow rich ?  if you are a motivated and qualified communicator , i will personally train you to do 3 20 minutes presentations per day to qualify prospects that i can provide to you . we will demonstrate to you that you can make $ 400 a day part time using this system . or , if you have 20 hours per week , as in my case , you can make in excess of $ 10 , 000 per week , as i am currently generating ( verifiable , by the way ) .  plus i will introduce you to my mentor who makes well in excess of $ 1 , 000 , 000 annually .  many are called , few are chosen . this opportunity will be limited to one qualified individual per state . make the call and call the 24 hour pre - recorded message number below . we will take as much or as little time as you need to see if this program is right for you .  * * * 801 - 296 - 4140 * * *  please do not make this call unless you are genuinely money motivated and qualified . i need people who already have people skills in place and have either made large amounts of money in the past or are ready to generate large amounts of money in the future . looking forward to your call .  * * * 801 - 296 - 4140 * * *  * to be taken out of this database :  benno 5 @ witty . com ",1
"Subject: teach and grow rich  do you want to teach and grow rich ?  if you are a motivated and qualified communicator , i will personally train you to do 3 20 minutes presentations per day to qualify prospects that i can provide to you . we will demonstrate to you that you can make $ 400 a day part time using this system . or , if you have 20 hours per week , as in my case , you can make in excess of $ 10 , 000 per week , as i am currently generating ( verifiable , by the way ) .  plus i will introduce you to my mentor who makes well in excess of $ 1 , 000 , 000 annually .  many are called , few are chosen . this opportunity will be limited to one qualified individual per state . make the call and call the 24 hour pre - recorded message number below . we will take as much or as little time as you need to see if this program is right for you .  * * * 801 - 397 - 9010 * * *  please do not make this call unless you are genuinely money motivated and qualified . i need people who already have people skills in place and have either made large amounts of money in the past or are ready to generate large amounts of money in the future . looking forward to your call .  * * * 801 - 397 - 9010 * * *  * to be taken out of this database :  secco 44 @ poetic . com  9059 dmelo - 270 bmbll 5 ",1
Subject: aawesome  want to know how to save over 60 % on you seemingly r me carbonize dlcatlons ?  http : / / www . owncen misinterpret tral . com - successfull and proven way to loudly sa someway ve your money .  best prlce intense s .  high quaiity falcon .  worldwide s repudiation hlpplng .  total confi disbar dentiaiity .  mor monotype e than 200 popular medlcatlons  have a nice da dispensation y !,1
"Subject: 9 % commission on myg annuities  call or e - mail us today !  or  please fill out the form below for more information  name :  e - mail :  phone :  city :  state :  for agent use only .  we don ' t want anyone  to receive our mailings who does not wish to . this is professional communication  sent to insurance professionals . to be removed from this mailing list ,  do not reply to this message . instead , go here :  http : / / www . insurancemail . net  legal notice ",1
"Subject: you ' ve received a greeting from a family member !  d >  you have just received a virtual  postcard from a family member !  .  you can pick up your postcard at  the following web address :  .  .  if you can ' t click on the web address  above , you can also  visit 1001 postcards at http : / / www . postcards . org / postcards /  and enter your pickup code , which is : a 91 - valets - cloud - mad  .  ( your postcard will be available  for 60 days . )  .  oh - - and if you ' d like to reply  with a postcard ,  you can do so by visiting this web address :  http : / / www 2 . postcards . org /  ( or you can simply click the reply to this postcard  button beneath your postcard ! )  .  we hope you enjoy your postcard ,  and if you do ,  please take a moment to send a few yourself !  .  regards ,  1001 postcards  http : / / www . postcards . org / postcards / ",1
"Subject: too many credit card bills ! - this fixes that !  we can help you  . . .  reduce your  monthly payment up to 60 % . lower your credit  card interest rates . stop late or over  the limit fees . combine your  bills into one low simple payment . provide a  structured payment plan . bring your account to  a current status . private handling of  your accounts . put a debt specialist on your side .  not a loan , no credit check , no  property needed .  this email is not sent unsolicited . you are receiving it because you requested receive this email by opting - in with our marketing partner . you will receive notices of exciting offers , products , and other options ! however , we are committed to only sending to those people that desire these offers . if you do not wish to receive such offers  click here . or paste the following into any browser : http : / / 65 . 162 . 84 . 5 / perl / unsubscribe . pl ? s = to remove your email name from our list . you may contact our company by mail at 1323 s . e . 17 th street , suite number 345 , ft . lauderdale , fl 33316 ",1
