text,label
"Subject: delivered : re : enron bid , cps rfq 14886 - bid clarification / quest
ions
> your message
to : bswilliams @ cps - satx . com ; dfarmer @ enron . com
cc : pawiatrek @ cps - satx . com ; ddmcwhirter @ cps - satx . com ;
mdwerner @ cps - satx . com
subject : re : enron bid , cps rfq 14886 - bid clarification / questions
sent : thu , 12 jul 2001 15 : 47 : 26 - 0500
was delivered to the following recipient ( s ) :
williams , barry s . on thu , 12 jul 2001 15 : 48 : 02 - 0500
message - id :
from : daren . j . farmer @ enron . com
to : bswilliams @ cps - satx . com , dfarmer @ enron . com
cc : pawiatrek @ cps - satx . com , ddmcwhirter @ cps - satx . com , mdwerner @ cps - satx . com
subject : re : enron bid , cps rfq 14886 - bid clarification / questions
date : thu , 12 jul 2001 15 : 47 : 26 - 0500
return - receipt - to : daren . j . farmer @ enron . com
mime - version : 1 . 0
x - mailer : internet mail service ( 5 . 5 . 2653 . 19 )
x - ms - embedded - report :
content - type : text / plain",0
"Subject: attention all basketball players
the enron basketball association is hosting a full court "" five on five ""
tournament on september 16 , 2000 from 8 : 00 a . m . untill 12 : 00 noon at lutheran
north high school near the loop 610 north and shepherd .
you will be able to enter an entire team or enter as an individual and be
placed on a team .
if you are interested in participating , please contact one of the following
people prior to september 7 th :
jamie lynn ext . 3 - 9515
rick dietz ext . 3 - 5691
steve kleb ext . 3 - 3959
we will have a team captain ' s meeting on september 8 th to discuss the
tournament rules and prizes . we plan to limit the tournament to eight teams ,
so please sign up soon to join in on the fun . there is no entry fee for
enron basketball association members .
thanks ,
jamie lynn , president
enron basketball association",0
"Subject: rough list
i have compiled a list based on the rtu variance for current mo . , and the
imbalance report . please verify , add or update the information based on your
desk ' s activities .
file location : o : logistics \ admin info \ mtdbalo 3 - 01 . xls . please let me know
if you have trouble accessing the file , or have any questions .
thank you ,
mary",0
"Subject: re : feedback monitor error - meter 984132 - 1 / 99
- - - - - - - - - - - - - - - - - - - - - - forwarded by gary w lamphier / hou / ect on 08 / 22 / 2000
02 : 51 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -
jackie young
08 / 22 / 2000 12 : 45 pm
to : karen lindley / corp / enron @ enron
cc : gary w lamphier / hou / ect @ ect
subject : re : feedback monitor error - meter 984132 - 1 / 99
karen ,
i realize this . it appears as if you ' re asking me to have day 16 added to
the sitara deal ticket so that all volumes that flowed for that day can
allocate to this deal .
maybe you might want to phone me if this is not the case .
- jackie -
3 - 9497
enron north america corp .
from : karen lindley @ enron 08 / 22 / 2000 12 : 39 pm
to : jackie young / hou / ect @ ect
cc :
subject : re : feedback monitor error - meter 984132 - 1 / 99
jackie ,
what i am saying is that in pops volume is allocated to deal number 51862 ,
however in sitara , this deal doesn ' t have day 16 on it . call me if you need
further details . x 58381
jackie young @ ect
08 / 22 / 2000 11 : 08 am
to : karen lindley / corp / enron @ enron
cc : gary w lamphier / hou / ect @ ect
subject : re : feedback monitor error - meter 984132 - 1 / 99
karen ,
i ' ve looked in pops and on day 16 of january 1999 , i see a total confirmed
volume of 61 , 365 and an actual of 62 , 151 . if i ' m understanding you
correctly , you ' re asking me to allocate all of this volume to deal # 51862 .
if so , that ' s incorrect . several deals are associated the this days volume .
please write back or phone back with further details .
thanks
- jackie -
3 - 9497
enron north america corp .
from : karen lindley @ enron 08 / 21 / 2000 10 : 24 am
to : jackie young / hou / ect @ ect
cc :
subject : feedback monitor error - meter 984132 - 1 / 99
jackie ,
volume is allocating to deal number 51862 on 1 / 16 / 99 on meter 984132 , however
the deal does not have this day on it . please have 1 / 16 added to the deal so
the error will clear .
thanks and if you need additional info , let me know .
karen",0
"Subject: re : settelement request for an equistar "" buyback "" ticket with ena
as shipper
please contact craig breslau . i did not do any deals with equistar , he did .
from : robert e lloyd 07 / 14 / 2000 09 : 29 am
to : lee l papayoti / hou / ect @ ect
cc : anita luong / hou / ect @ ect , daren j farmer / hou / ect @ ect
subject : settelement request for an equistar "" buyback "" ticket with ena as
shipper
daren wanted me to make this request to you for an equistar buyback ticket
on enron north america { ena } .
equistar has nominated activity on ena for june and july 2000 production .
settlement seems to think a buyback ticket is necessary to properly account
for equistar ' s monthly activity .",0
"Subject: cilco storage withdrawal
daren - can you set up a deal for the cilco withdrawal for dec . 99 going
forward ? i know a deal has never been set up for this but volume management
wants a deal set up so they won ' t have to set up an accounting arrangement
evey month . please let me know , i ' d appreciate it .
thanks .
aimee",0
"Subject: cornhusker up on 24 th
spoke with ken reisz ( operations mgr ) and he said the plant is due to be up
on friday nov . 24 th , so we will need to start nominating the gas for that day
on . he expects a full load to be pulled . of course , that what we thought
before the last catastrophy .",0
"Subject: organization announcement
enron purchases billions of dollars of products through its wholly owned
subsidiaries and venture companies worldwide . historically , the company has
conducted these purchases in a highly fragmented , decentralized manner
allowing each of the operating units the discretion to source their
requirements in a manner that optimizes unit performance . today , however ,
with the implementation of sap and the profound explosion in
internet / intranet - based technologies , we believe the company should change
its direction and focus on aggregating its demand for goods and strategically
sourcing these requirements on a global basis . we believe that there are
significant cash savings to be extracted by the company and also commercial
potential for the formation of a highly profitable , business - to - business
e - commerce venture .
effective february 1 , 2000 , enron will form a new global strategic sourcing
unit . this new unit will consolidate the current successful strategic
sourcing initiatives underway in the gas pipeline group , global asset
operations and enron corp . initially , global strategic sourcing will focus
on aggregating enron  , s internal , joint venture and business partner demand
for products and services with the objective of creating a future
business - to - business e - commerce venture .
it gives us great pleasure to announce that george wasaff , managing director ,
will lead this new global initiative . george will report directly to mike
mcconnell , chief executive officer for global technology .
george has been with enron for fourteen years and has held many senior
executive positions , the most recent of which was managing director of enron
south america ' s wholesale operations . george was also the interim chief
executive officer of elektro from july 1998 through june 1999 and chief
executive officer of transportadora de gas del sur s . a . ( "" tgs "" ) from june
1995 through february 1998 . george has also held numerous commercial
positions including vice president and country manager , mexico for enron
international and vice president of marketing for transwestern pipeline
company .
please join us in supporting this new global initiative and congratulating
george in his new role with the company .",0
"Subject: new pooling points
the two new pooling points are as follows : 1 ) . aqua dulce pool = 987349
2 ) : corpus christi pool = 987350",0
"Subject: re : 98 - 6892 for 3 / 15 / 2000 and 3 / 23 / 2000
ray calles ( tetco ) told me today that he will put the oba in the mail either
tonight or first thing monday .
thanks for your help .
- jackie -
3 - 9497
daren j farmer
03 / 31 / 2000 10 : 46 am
to : jackie young / hou / ect @ ect
cc :
subject : re : 98 - 6892 for 3 / 15 / 2000 and 3 / 23 / 2000
don ' t we have an oba at this point now ?
d
jackie young
03 / 31 / 2000 09 : 15 am
to : daren j farmer / hou / ect @ ect
cc :
subject : 98 - 6892 for 3 / 15 / 2000 and 3 / 23 / 2000
daren ,
i know it ' s first of the month but the above meter has flow for 3 / 15 ( 71
dec . ) and 3 / 23 ( 35 dec . ) but the deal ( sitara # 213005 ) doesn ' t cover these
two days .
can you see if it is feasible to activate these two days in sitara so that i
can clear my exceptions for volume management ?
thanks
- jackie -
3 - 9497",0
